ingredient_id,recipe_id,component_group,ingredient_name,nutrition_name,quantity,unit,grams_approx
1039,104,ส่วนผสมหลัก,พริกจินดาแห้ง,พริกจินดาแห้ง,4,กรัม,4.0
1040,104,ส่วนผสมหลัก,พริกไทยสด,พริกไทยสด,4,กรัม,4.0
1041,104,ส่วนผสมหลัก,ดอกกะเพรา,ดอกกะเพรา,1,กรัม,1.0
1042,105,ส่วนผสมหลัก,ไข่,ไข่,2,ฟอง,
1043,105,ส่วนผสมหลัก,น้ำมัน,น้ำมัน,1,ถ้วยชา,120.0
1044,105,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
1045,105,ส่วนผสมหลัก,ต้นหอม (หั่นหยาบ),ต้นหอม,3,ต้น,
1046,106,ส่วนผสมหลัก,เปลือกแตงโม (หั่นชิ้นยาวพอคำ),เปลือกแตงโม,1/2,ผล,
1047,106,ส่วนผสมหลัก,กุ้งนาง (ปอกเปลือกและหั่น),กุ้งนาง,2,ตัว,250.0
1048,106,ส่วนผสมหลัก,ปลากุเลาแกะเนื้อ,ปลากุเลาแกะเนื้อ,1,ช้อนโต๊ะ,15.0
1049,106,ส่วนผสมหลัก,ปลาแห้งหรือปลากรอบแกะเนื้อหรือปลาย่างสด,ปลาแห้งหรือปลากรอบแกะเนื้อหรือปลาย่างสด,2,ช้อนโต๊ะ,30.0
1050,106,ส่วนผสมหลัก,พริกไทย,พริกไทย,5,เม็ด,0.25
1051,106,ส่วนผสมหลัก,ตะไคร้หั่นฝอย,ตะไคร้หั่นฝอย,1,ช้อนโต๊ะ,15.0
1052,106,ส่วนผสมหลัก,หัวหอมขนาดกลาง,หัวหอมขนาดกลาง,10,หัว,300.0
1053,106,ส่วนผสมหลัก,กะปิ,กะปิ,1/2,ช้อนชา,2.5
1054,106,ส่วนผสมหลัก,มะเขืออ่อน (ผ่าครึ่ง),มะเขืออ่อน,5,ผล,
1055,106,ส่วนผสมหลัก,ถั่วลันเตา,ถั่วลันเตา,200,กรัม,200.0
1056,106,ส่วนผสมหลัก,พริกชี้ฟ้า,พริกชี้ฟ้า,2,เม็ด,
1057,106,ส่วนผสมหลัก,น้ำตาลปึก,น้ำตาลปึก,1,ช้อนชา,5.0
1058,106,ส่วนผสมหลัก,น้ำปลาดี,น้ำปลาดี,2,ช้อนโต๊ะ,36.0
1059,106,ส่วนผสมหลัก,มะนาว,มะนาว,2,ช้อนโต๊ะ,30.0
1060,106,ส่วนผสมหลัก,เกลือเม็ด,เกลือเม็ด,1/2,ช้อนชา,2.5
1061,106,ส่วนผสมหลัก,ใบมะกรูด,ใบมะกรูด,4,ใบ,
1062,107,ส่วนผสมหลัก,หอยแมลงภู่,หอยแมลงภู่,20,ตัว,
1063,107,ส่วนผสมหลัก,น้ำ,น้ำ,2,ถ้วย,480.0
1064,107,ส่วนผสมหลัก,กระเทียมแห้ง,กระเทียมแห้ง,3,กลีบ,6.0
1065,107,ส่วนผสมหลัก,กะปิดี,กะปิดี,1/2,ช้อนชา,2.5
1066,107,ส่วนผสมหลัก,ต้นหอม (หั่นท่อน),ต้นหอม,2,ต้น,
1067,107,ส่วนผสมหลัก,ผักชี (หั่นหยาบ),ผักชี,1,ช้อนโต๊ะ,15.0
1068,107,ส่วนผสมหลัก,พริกขี้หนูหรือพริกเหลือง,พริกขี้หนูหรือพริกเหลือง,4,เม็ด,
1069,107,ส่วนผสมหลัก,มะนาว,มะนาว,2,ช้อนโต๊ะ,30.0
1070,107,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,2,ช้อนโต๊ะ,36.0
1071,108,ส่วนผสมหลัก,"ผักใบ (เช่น ผักบุ้ง, คะน้า, ฟักทองใบ หั่นเสี้ยวเล็ก)",ผักใบ,1,ถ้วยชา,120.0
1072,108,ส่วนผสมหลัก,น้ำ,น้ำ,2,ถ้วยชา,240.0
1073,108,ส่วนผสมหลัก,ปลาย่างหรือกุ้งแห้งจืด (โขลกละเอียด),ปลาย่างหรือกุ้งแห้งจืด,1,ช้อนโต๊ะ,15.0
1074,108,ส่วนผสมหลัก,กะปิ,กะปิ,1/2,ช้อนชา,2.5
1075,108,ส่วนผสมหลัก,พริกไทย,พริกไทย,5,เม็ด,0.25
1076,108,ส่วนผสมหลัก,หัวหอม,หัวหอม,3,กลีบ,6.0
1077,108,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
1078,109,ส่วนผสมหลัก,ฟักเขียว (ปอกเปลือกและหั่นชิ้น),ฟักเขียว,1,ถ้วยชา,120.0
1079,109,ส่วนผสมหลัก,ปลาเค็มชนิดเนื้อแข็งหั่นชิ้น (เช่น ปลาทูกัง หรือปลาสละ),ปลาเค็มชนิดเนื้อแข็งหั่นชิ้น,1/2,ถ้วยชา,60.0
1080,109,ส่วนผสมหลัก,มะพร้าวขูด,มะพร้าวขูด,3/4,ถ้วยชา,90.0
1081,109,ส่วนผสมหลัก,น้ำ,น้ำ,2,ถ้วยชา,240.0
1082,109,ส่วนผสมหลัก,หัวหอม,หัวหอม,3,กลีบ,6.0
1083,109,ส่วนผสมหลัก,รากผักชี,รากผักชี,5,ราก,10.0
1084,109,ส่วนผสมหลัก,พริกไทยเม็ด,พริกไทยเม็ด,5,เม็ด,0.25
1085,109,ส่วนผสมหลัก,น้ำมะขามเปียก,น้ำมะขามเปียก,2,ช้อนโต๊ะ,30.0
1086,109,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
1087,109,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนชา,5.0
1088,110,ส่วนผสมหลัก,มะพร้าวขูดกระต่ายจีน,มะพร้าวขูดกระต่ายจีน,1/2,ถ้วย,120.0
1089,110,ส่วนผสมหลัก,ถั่วขาวต้มสุก,ถั่วขาวต้มสุก,1,ถ้วย,240.0
1090,110,ส่วนผสมหลัก,ข่าหั่น,ข่าหั่น,15,แว่น,75.0
1091,110,ส่วนผสมหลัก,ข้าวคั่ว,ข้าวคั่ว,1/2,ถ้วย,120.0
1092,110,ส่วนผสมหลัก,วุ้นเส้นลวกให้พอง,วุ้นเส้นลวกให้พอง,2,ถ้วย,480.0
1093,110,ส่วนผสมหลัก,กระเทียมดองซอย,กระเทียมดองซอย,1,ช้อนโต๊ะพูน,
1094,110,ส่วนผสมหลัก,ผิวส้มซ่าหั่นฝอย,ผิวส้มซ่าหั่นฝอย,1,ช้อนโต๊ะ,15.0
1095,110,ส่วนผสมหลัก,หัวหอมซอย,หัวหอมซอย,1,ช้อนโต๊ะ,15.0
1096,110,ส่วนผสมหลัก,ถั่วลิสงคั่วซอย,ถั่วลิสงคั่วซอย,1,ช้อนโต๊ะพูน,
1097,110,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1/2,ช้อนชา,2.5
1098,110,ส่วนผสมหลัก,มะนาว,มะนาว,2,ช้อนโต๊ะ,30.0
1099,110,ส่วนผสมหลัก,น้ำตาลทรายละเอียด,น้ำตาลทรายละเอียด,1,ช้อนโต๊ะ,15.0
1100,110,ส่วนผสมหลัก,พริกชี้ฟ้าเขียว,พริกชี้ฟ้าเขียว,1,เม็ด,
1101,110,ส่วนผสมหลัก,พริกชี้ฟ้าแดง,พริกชี้ฟ้าแดง,1,เม็ด,
1102,110,ส่วนผสมหลัก,พริกชี้ฟ้าเหลือง,พริกชี้ฟ้าเหลือง,1,เม็ด,
1103,110,ส่วนผสมหลัก,ใบผักกาดแก้ว,ใบผักกาดแก้ว,3,ต้น,
1104,111,ส่วนผสมหลัก,ไข่ปลาตะเพียนขนาดใหญ่,ไข่ปลาตะเพียนขนาดใหญ่,2,ฝัก,
1105,111,ส่วนผสมหลัก,หอมใหญ่,หอมใหญ่,2,หัว,60.0
1106,111,ส่วนผสมหลัก,ต้นคื่นฉ่าย,ต้นคื่นฉ่าย,5,ต้น,
1107,111,ส่วนผสมหลัก,กระเทียม,กระเทียม,4,กลีบ,8.0
1108,111,ส่วนผสมหลัก,รากผักชี,รากผักชี,5,ราก,10.0
1109,111,ส่วนผสมหลัก,พริกไทย,พริกไทย,5,เม็ด,0.25
1110,111,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
1111,111,ส่วนผสมหลัก,น้ำเคย,น้ำเคย,1,ช้อนชา,5.0
1112,112,ส่วนผสมหลัก,แตงร้านขนาดกลาง,แตงร้านขนาดกลาง,1,ผล,
1113,112,ส่วนผสมหลัก,กุ้งแห้งป่น,กุ้งแห้งป่น,2,ช้อนโต๊ะ,30.0
1114,112,ส่วนผสมหลัก,ถั่วลิสงคั่ว,ถั่วลิสงคั่ว,2,ช้อนโต๊ะ,30.0
1115,112,ส่วนผสมหลัก,กระเทียม,กระเทียม,5,กลีบ,10.0
1116,112,ส่วนผสมหลัก,พริกไทย,พริกไทย,5,เม็ด,0.25
1117,112,ส่วนผสมหลัก,มะนาว,มะนาว,1,ช้อนโต๊ะ,15.0
1118,112,ส่วนผสมหลัก,ถั่วฝักยาว (หั่นเท่าขนาดเมล็ดถั่วลันเตา),ถั่วฝักยาว,2,ฝัก,
1119,112,ส่วนผสมหลัก,น้ำตาลปีบ,น้ำตาลปีบ,1,ช้อนชา,5.0
1120,112,ส่วนผสมหลัก,น้ำปลาดี,น้ำปลาดี,1,ช้อนโต๊ะ,18.0
1121,112,ส่วนผสมหลัก,น้ำมะนาว,น้ำมะนาว,2,ช้อนโต๊ะ,30.0
1122,113,ส่วนผสมหลัก,ผักคะน้า,ผักคะน้า,2,ต้น,
1123,113,ส่วนผสมหลัก,เต้าหู้เหลือง,เต้าหู้เหลือง,1,แผ่น,
1124,113,ส่วนผสมหลัก,ซีเซ็กฉ่าย,ซีเซ็กฉ่าย,1,กระป๋อง,
1125,113,ส่วนผสมหลัก,น้ำมันรำ,น้ำมันรำ,2,ช้อนโต๊ะ,28.0
